age,weight,height,income_lpa,smoker,city,occupation,insurance_premium_category
27,96.1,1.83,15.230566,True,Mysore,private_job,Medium
67,69.9,1.68,15.526849,False,Mysore,student,Medium
48,54.6,1.53,49.818557,True,Lucknow,freelancer,Medium
47,76.7,1.78,14.821263,True,Jaipur,freelancer,High
61,109.9,1.71,4.061443,False,Bangalore,business_owner,High
59,85.3,1.77,3.11624,True,Pune,student,High
74,117.4,1.77,10.993651,False,Lucknow,freelancer,High
66,85.7,1.56,14.346739,False,Delhi,freelancer,High
62,70.1,1.63,3.113708,False,Kota,unemployed,High
21,64.4,1.51,46.161018,True,Kolkata,private_job,Low
35,98.8,1.89,10.845193,True,Lucknow,unemployed,Medium
19,87.9,1.82,36.05134,False,Indore,business_owner,Low
44,92.6,1.87,5.296101,False,Jalandhar,student,Low
66,103.0,1.52,37.341222,False,Delhi,retired,Medium
33,101.0,1.7,4.401262,False,Jaipur,business_owner,Medium
73,54.1,1.8,7.337405,False,Kolkata,retired,High
73,106.2,1.54,8.513565,True,Lucknow,retired,High
45,87.7,1.81,9.946751,False,Indore,government_job,Low
50,78.0,1.76,44.416605,False,Chandigarh,government_job,Low
35,88.0,1.89,20.294411,True,Mysore,business_owner,Medium
44,93.2,1.56,4.544599,True,Jaipur,retired,High
26,61.4,1.75,4.114878,False,Indore,freelancer,Medium
51,79.8,1.88,16.018981,True,Kota,business_owner,High
54,74.2,1.8,10.358375,False,Indore,retired,Low
65,75.2,1.63,16.872992,False,Delhi,government_job,Medium
57,57.4,1.55,2.200868,True,Lucknow,unemployed,High
55,62.1,1.89,50.0,False,Chandigarh,private_job,Low
67,62.2,1.53,2.056461,False,Jaipur,retired,High
60,76.7,1.89,10.643124,False,Lucknow,retired,Low
20,112.6,1.62,5.990996,True,Jalandhar,government_job,High
68,65.3,1.84,3.465629,False,Jalandhar,government_job,High
40,79.7,1.72,26.828022,False,Hyderabad,retired,Low
67,72.5,1.87,10.791832,True,Mysore,government_job,High
73,105.2,1.67,3.787601,False,Jalandhar,student,High
20,54.5,1.84,8.146743,False,Delhi,student,Low
69,64.6,1.6,27.81174,True,Jaipur,retired,High
30,65.6,1.69,39.462167,False,Delhi,private_job,Low
66,119.3,1.84,50.0,False,Bangalore,unemployed,Medium
50,90.3,1.55,19.34721,True,Kolkata,retired,High
23,60.6,1.79,7.697908,False,Jaipur,business_owner,Low
25,69.8,1.67,6.731482,True,Jalandhar,business_owner,Medium
50,62.6,1.71,23.668206,False,Chennai,business_owner,Low
48,59.7,1.73,50.0,False,Jalandhar,retired,Low
53,105.9,1.61,1.534939,False,Mumbai,unemployed,High
46,85.2,1.54,13.183777,True,Lucknow,unemployed,High
60,94.5,1.51,3.342779,False,Mysore,retired,High
51,73.9,1.67,14.620287,False,Indore,business_owner,Low
46,89.1,1.61,50.0,False,Delhi,retired,Low
47,68.8,1.75,1.909869,False,Gaya,student,Medium
42,72.3,1.79,2.168554,False,Kolkata,retired,Medium
70,95.9,1.7,50.0,False,Kolkata,unemployed,Medium
25,61.4,1.75,19.308971,True,Jaipur,freelancer,Medium
49,93.5,1.72,13.188706,False,Mysore,retired,Medium
75,109.6,1.5,36.522682,False,Jaipur,private_job,Medium
39,59.4,1.84,50.0,True,Bangalore,freelancer,Medium
25,112.8,1.52,18.166238,False,Pune,private_job,Low
74,56.6,1.66,13.306318,False,Kolkata,student,Medium
39,75.1,1.54,1.690435,True,Mumbai,government_job,High
33,93.0,1.76,5.050432,False,Indore,student,Low
52,89.5,1.63,1.746486,False,Lucknow,retired,High
38,57.7,1.53,13.939744,True,Pune,student,Medium
37,106.0,1.52,50.0,False,Mysore,business_owner,Low
36,118.0,1.59,8.499337,False,Indore,business_owner,Low
28,63.6,1.77,22.217141,True,Hyderabad,freelancer,Medium
63,112.6,1.79,35.255885,True,Hyderabad,unemployed,High
48,89.4,1.55,20.79634,False,Jalandhar,freelancer,Medium
71,115.4,1.56,12.210846,True,Chennai,freelancer,High
69,63.2,1.74,3.010719,False,Delhi,student,High
33,105.5,1.88,29.538158,False,Kolkata,unemployed,Low
51,55.2,1.72,50.0,True,Chandigarh,retired,Medium
67,111.8,1.78,13.879397,False,Jaipur,retired,High
54,97.4,1.73,9.294381,True,Jaipur,government_job,High
51,76.5,1.54,32.940167,True,Indore,private_job,Medium
30,64.2,1.88,19.716206,True,Kota,unemployed,High
37,107.2,1.53,50.0,True,Pune,government_job,Medium
31,92.5,1.8,8.153775,False,Delhi,private_job,Low
30,75.9,1.89,30.693492,False,Delhi,government_job,Low
62,81.6,1.63,21.442069,False,Jalandhar,government_job,High
35,107.9,1.57,14.207328,False,Lucknow,unemployed,Low
68,74.4,1.73,7.019441,False,Chennai,retired,Medium
66,57.3,1.82,30.917221,False,Chandigarh,retired,Medium
39,113.7,1.88,50.0,False,Chandigarh,unemployed,Low
63,77.7,1.78,1.497615,False,Mysore,student,High
65,75.0,1.63,16.074343,False,Chennai,student,Medium
66,65.1,1.7,25.666926,True,Jalandhar,freelancer,High
43,112.8,1.8,5.309334,False,Chandigarh,unemployed,Low
22,66.0,1.82,21.984567,True,Chennai,business_owner,Medium
71,94.8,1.53,20.000471,False,Indore,business_owner,High
29,111.6,1.75,29.885312,False,Mumbai,government_job,Low
50,53.5,1.89,9.265679,True,Jaipur,business_owner,High
28,108.0,1.81,3.157154,False,Kolkata,student,Medium
56,79.3,1.5,13.864478,False,Chennai,unemployed,Medium
54,96.3,1.59,50.0,True,Mumbai,business_owner,Medium
45,76.7,1.68,35.621913,False,Lucknow,retired,Low
28,98.9,1.78,3.182949,False,Chandigarh,private_job,Medium
40,68.6,1.72,11.260794,False,Mysore,government_job,Low
53,52.6,1.53,11.93099,False,Chandigarh,government_job,Low
65,116.2,1.8,25.83066,True,Mumbai,student,High
57,52.2,1.84,12.043376,False,Jalandhar,retired,Medium
75,107.7,1.58,11.21027,False,Mumbai,retired,High
49,62.7,1.53,7.100913,False,Jaipur,government_job,Low
75,78.0,1.82,50.0,True,Lucknow,retired,High
51,107.6,1.76,1.913306,False,Delhi,unemployed,High
69,65.2,1.82,13.898563,False,Jalandhar,retired,Medium
60,110.6,1.73,15.54358,True,Kolkata,student,High
34,85.3,1.67,27.542782,False,Kolkata,unemployed,Low
65,76.3,1.89,8.645084,True,Mumbai,student,High
25,96.6,1.81,8.377004,False,Jaipur,unemployed,Low
56,74.6,1.66,24.185617,False,Jaipur,freelancer,Low
57,75.0,1.86,8.965726,True,Hyderabad,government_job,High
38,101.5,1.9,6.431973,True,Delhi,unemployed,Medium
57,72.4,1.62,45.481719,False,Kolkata,student,Low
38,64.9,1.86,4.380433,False,Mysore,student,Medium
58,106.6,1.52,6.130054,False,Chennai,government_job,Medium
72,106.4,1.59,19.881497,True,Chennai,student,High
40,85.3,1.56,30.155568,False,Delhi,unemployed,Low
29,87.3,1.64,10.348013,False,Indore,freelancer,Low
56,98.9,1.73,22.575322,False,Bangalore,unemployed,Medium
61,86.1,1.79,16.889239,False,Chandigarh,retired,Medium
41,79.8,1.86,9.786032,False,Hyderabad,retired,Low
60,119.4,1.56,4.600567,True,Lucknow,unemployed,High
69,61.2,1.73,39.890465,False,Chandigarh,business_owner,Low
44,91.8,1.72,4.529276,True,Lucknow,business_owner,High
74,112.0,1.68,50.0,True,Chandigarh,freelancer,High
48,98.3,1.78,7.603605,False,Hyderabad,freelancer,Medium
72,111.6,1.71,50.0,True,Bangalore,private_job,High
42,74.2,1.72,44.810806,True,Jaipur,business_owner,Low
62,69.8,1.86,9.773705,False,Mysore,private_job,Medium
59,109.6,1.84,41.967875,False,Lucknow,unemployed,Low
54,78.2,1.73,39.376472,False,Jaipur,private_job,Low
64,99.9,1.56,9.319961,True,Delhi,retired,High
23,61.3,1.88,2.033814,False,Delhi,government_job,Medium
58,103.0,1.75,2.553651,True,Delhi,student,High
42,88.8,1.82,25.861844,True,Chandigarh,business_owner,Low
39,69.6,1.52,13.181524,False,Bangalore,freelancer,Low
64,85.1,1.86,16.489792,True,Chennai,unemployed,High
68,99.0,1.78,40.690532,False,Gaya,freelancer,Medium
51,51.9,1.77,8.918019,False,Pune,retired,Medium
63,94.9,1.54,30.725133,False,Bangalore,freelancer,Medium
42,88.3,1.79,6.761968,True,Chennai,freelancer,Medium
33,66.2,1.53,14.892784,True,Chennai,student,Medium
75,102.8,1.52,16.489247,False,Indore,unemployed,High
65,71.9,1.63,4.160213,True,Kota,retired,High
32,70.1,1.51,13.368571,False,Mysore,freelancer,Low
57,83.5,1.56,34.438414,False,Chennai,freelancer,Low
64,97.6,1.79,23.629964,False,Lucknow,retired,High
49,114.9,1.83,50.0,False,Delhi,student,Low
59,60.8,1.57,8.046696,False,Pune,private_job,Low
53,78.3,1.83,50.0,False,Kolkata,student,Low
45,55.7,1.69,17.139384,False,Indore,retired,Low
55,103.2,1.88,7.974185,False,Pune,freelancer,Low
71,81.9,1.56,16.116335,True,Jalandhar,retired,High
40,99.7,1.52,6.113619,False,Chennai,freelancer,Low
49,73.2,1.84,18.955664,False,Delhi,retired,Low
61,109.1,1.64,2.212224,True,Mumbai,freelancer,High
66,87.8,1.68,50.0,True,Delhi,retired,High
46,115.9,1.7,6.635326,False,Jalandhar,retired,Medium
38,56.5,1.83,14.011365,False,Kolkata,government_job,Low
21,86.4,1.53,50.0,False,Indore,government_job,Low
28,103.8,1.72,6.750803,False,Lucknow,private_job,Low
48,92.3,1.67,28.340555,True,Jalandhar,unemployed,Medium
22,52.7,1.64,48.097931,False,Jalandhar,freelancer,Low
50,117.9,1.64,15.732214,False,Lucknow,freelancer,Medium
50,71.6,1.87,20.699966,False,Jalandhar,retired,Low
69,68.2,1.61,50.0,False,Mumbai,government_job,Low
74,84.5,1.68,3.776549,False,Jalandhar,private_job,High
60,88.3,1.7,50.0,True,Jalandhar,retired,Medium
55,103.7,1.79,2.205404,False,Pune,student,High
42,78.1,1.71,7.596279,True,Kolkata,freelancer,Medium
69,81.3,1.75,50.0,True,Jalandhar,retired,High
31,87.9,1.66,38.962008,False,Mysore,business_owner,Low
68,78.2,1.79,13.713876,True,Chandigarh,unemployed,High
62,113.9,1.69,50.0,False,Delhi,freelancer,Medium
54,109.6,1.59,4.018814,False,Lucknow,business_owner,High
36,82.4,1.83,24.022791,False,Mumbai,business_owner,Low
46,51.1,1.81,12.0202,True,Kolkata,government_job,High
54,113.0,1.75,13.812531,False,Jaipur,retired,Medium
74,59.6,1.71,30.836883,False,Indore,government_job,Low
34,67.9,1.58,27.28192,True,Chennai,government_job,Low
36,61.6,1.85,15.147902,True,Jaipur,private_job,High
35,63.5,1.54,30.929753,True,Gaya,freelancer,Low
48,106.3,1.65,50.0,False,Chandigarh,retired,Low
71,90.9,1.84,19.650552,True,Jaipur,retired,High
54,116.8,1.74,33.261697,False,Delhi,retired,Low
46,67.0,1.68,17.148644,True,Jalandhar,government_job,High
33,84.5,1.82,7.980134,True,Chennai,business_owner,Medium
25,118.2,1.9,14.228629,False,Lucknow,student,Low
43,107.9,1.58,28.744136,True,Chandigarh,retired,Medium
44,101.2,1.52,1.946131,True,Jalandhar,business_owner,High
21,64.1,1.69,18.862963,False,Delhi,unemployed,Low
54,104.0,1.61,28.877757,True,Kolkata,student,Medium
62,75.0,1.77,15.014013,True,Indore,private_job,High
49,87.5,1.7,4.695413,False,Hyderabad,government_job,High
70,92.9,1.7,29.423441,False,Jaipur,government_job,Medium
73,93.0,1.64,6.676192,False,Bangalore,private_job,High
56,101.0,1.58,50.0,True,Delhi,unemployed,Medium
21,96.6,1.59,43.229505,False,Jaipur,government_job,Low
47,55.8,1.65,17.810143,False,Chandigarh,unemployed,Low
69,82.5,1.77,10.054255,False,Chennai,unemployed,Medium
47,96.7,1.63,2.719313,True,Jaipur,retired,High
33,71.4,1.63,50.0,False,Mumbai,government_job,Low
74,72.6,1.67,7.007973,False,Kota,unemployed,Medium
71,59.7,1.9,50.0,False,Pune,retired,Medium
57,79.9,1.54,1.186576,True,Mumbai,private_job,High
75,118.9,1.62,12.452916,True,Mumbai,private_job,High
62,70.7,1.62,7.174796,True,Chandigarh,business_owner,High
42,87.6,1.89,4.598926,True,Jaipur,business_owner,High
70,102.2,1.66,19.225016,False,Chennai,freelancer,High
47,52.0,1.73,50.0,False,Indore,unemployed,Low
66,113.0,1.58,8.687608,False,Jalandhar,retired,High
53,77.7,1.51,17.189877,True,Mumbai,business_owner,High
45,110.8,1.64,5.838681,True,Mysore,freelancer,High
32,53.8,1.76,4.937457,True,Lucknow,student,High
36,61.1,1.78,1.252867,False,Delhi,student,Medium
55,73.3,1.8,6.332188,True,Chandigarh,student,High
28,74.8,1.84,10.452714,False,Pune,government_job,Low
36,109.3,1.55,2.779409,False,Jalandhar,unemployed,Medium
62,51.9,1.53,50.0,True,Mumbai,government_job,High
71,95.1,1.82,23.254356,False,Jalandhar,unemployed,Medium
74,60.1,1.67,29.958263,False,Indore,freelancer,Low
23,107.7,1.88,2.642342,True,Jaipur,government_job,High
48,104.6,1.88,22.050577,False,Pune,business_owner,Low
38,85.4,1.56,50.0,True,Chennai,private_job,Medium
64,65.7,1.78,12.32479,False,Lucknow,retired,Medium
29,94.7,1.53,19.701258,False,Delhi,business_owner,Low
50,61.8,1.66,10.209143,False,Mumbai,freelancer,Low
37,64.2,1.84,21.897308,False,Hyderabad,student,Low
70,94.2,1.68,13.586787,False,Jaipur,student,High
66,119.2,1.51,9.86897,False,Chandigarh,retired,High
33,112.3,1.6,21.003785,False,Jaipur,freelancer,Low
70,91.8,1.53,13.364507,False,Gaya,private_job,High
29,88.1,1.66,19.506609,True,Jalandhar,freelancer,High
73,119.7,1.78,12.449285,False,Chandigarh,retired,High
59,88.7,1.76,44.640202,True,Hyderabad,unemployed,Medium
56,80.0,1.79,50.0,True,Chennai,retired,Medium
57,113.6,1.65,17.968661,False,Lucknow,unemployed,Medium
26,67.2,1.61,24.00493,False,Mysore,unemployed,Low
42,57.8,1.52,8.62673,False,Jaipur,government_job,Low
52,94.7,1.88,27.328934,True,Chennai,unemployed,Medium
63,57.7,1.55,2.421334,False,Hyderabad,retired,High
21,76.7,1.57,24.049809,False,Indore,government_job,Low
46,80.2,1.51,4.874561,False,Lucknow,freelancer,High
37,88.7,1.63,50.0,False,Jaipur,student,Low
46,119.2,1.83,33.761908,False,Jalandhar,unemployed,Low
35,66.3,1.63,11.558373,True,Chennai,private_job,Medium
39,76.9,1.77,26.570868,True,Hyderabad,unemployed,Low
42,60.2,1.89,50.0,True,Indore,retired,Medium
64,92.8,1.86,12.147355,False,Kolkata,retired,Medium
36,101.1,1.57,19.39519,False,Kolkata,freelancer,Low
62,84.2,1.64,23.286382,True,Jaipur,government_job,High
63,68.0,1.8,25.323125,True,Lucknow,government_job,High
70,93.8,1.89,9.575373,False,Jalandhar,freelancer,Medium
20,88.1,1.79,34.064356,False,Mumbai,unemployed,Low
59,62.9,1.6,13.710248,True,Chandigarh,retired,High
49,79.0,1.55,16.5723,False,Lucknow,freelancer,Medium
59,81.0,1.7,7.296614,False,Jalandhar,retired,Low
68,118.6,1.58,43.573822,True,Jalandhar,government_job,High
52,109.4,1.59,5.122016,False,Delhi,retired,Medium
71,101.6,1.75,2.675389,False,Delhi,freelancer,High
42,112.2,1.71,1.362562,True,Pune,government_job,High
46,101.6,1.55,32.928266,False,Jaipur,private_job,Low
34,113.2,1.56,7.901935,False,Delhi,government_job,Low
22,54.8,1.51,6.931916,True,Pune,government_job,Medium
46,82.4,1.59,13.898289,False,Jalandhar,government_job,Medium
42,102.4,1.85,3.530858,True,Indore,retired,High
24,91.2,1.82,20.208432,True,Chennai,freelancer,Medium
36,63.1,1.67,50.0,True,Delhi,unemployed,Low
44,74.5,1.8,29.873503,False,Indore,retired,Low
55,72.9,1.66,21.01156,True,Mysore,retired,High
51,69.1,1.82,36.322733,False,Indore,retired,Low
70,74.7,1.57,50.0,True,Bangalore,freelancer,High
72,86.5,1.56,8.756397,False,Jalandhar,private_job,High
33,109.8,1.53,8.815123,False,Lucknow,freelancer,Low
65,102.1,1.6,7.340008,False,Lucknow,retired,High
58,108.5,1.56,2.645669,True,Delhi,retired,High
51,111.8,1.82,15.911729,False,Lucknow,retired,Medium
55,79.7,1.6,13.936204,False,Indore,retired,Medium
74,74.9,1.71,18.986818,True,Chennai,retired,High
43,55.1,1.8,4.329386,False,Bangalore,business_owner,Medium
24,115.0,1.77,1.665325,False,Mysore,private_job,Medium
42,55.6,1.58,1.555241,True,Indore,government_job,High
43,102.0,1.53,19.001876,False,Indore,retired,Low
34,77.1,1.86,20.060026,False,Kota,government_job,Low
28,116.3,1.75,50.0,True,Lucknow,freelancer,Medium
71,79.9,1.78,48.926775,False,Mumbai,unemployed,Low
46,107.2,1.65,3.130276,False,Lucknow,government_job,High
58,70.5,1.6,4.03861,False,Jalandhar,government_job,Medium
73,71.6,1.71,23.798137,False,Chandigarh,student,Medium
19,92.0,1.53,13.99553,True,Kota,student,High
52,119.7,1.82,39.613847,False,Lucknow,business_owner,Low
35,86.7,1.76,50.0,False,Chandigarh,freelancer,Low
19,115.4,1.8,20.505675,True,Bangalore,business_owner,High
39,105.1,1.73,14.43443,True,Lucknow,business_owner,High
47,105.8,1.73,4.400125,False,Mumbai,retired,High
64,81.1,1.74,4.586875,True,Chennai,unemployed,High
43,77.7,1.81,27.433624,False,Jaipur,freelancer,Low
45,64.3,1.59,3.489983,False,Jaipur,retired,Medium
62,117.3,1.77,8.885704,True,Delhi,unemployed,High
23,117.0,1.72,3.800908,True,Bangalore,student,High
27,102.4,1.7,4.52636,False,Kota,unemployed,Medium
69,71.5,1.72,11.026837,False,Lucknow,business_owner,Medium
30,67.9,1.61,9.812743,False,Chandigarh,private_job,Low
67,119.0,1.51,25.900223,False,Jaipur,student,Medium
30,55.7,1.8,50.0,False,Bangalore,freelancer,Low
44,109.1,1.87,10.323309,True,Chandigarh,retired,High
54,75.5,1.69,3.558846,False,Lucknow,business_owner,Medium
56,79.9,1.84,9.319158,True,Mumbai,retired,High
56,108.3,1.72,38.546018,False,Kolkata,private_job,Low
70,57.3,1.87,4.536546,False,Indore,retired,High
21,75.4,1.7,4.165115,False,Jaipur,business_owner,Medium
64,116.5,1.58,2.785272,True,Chandigarh,retired,High
60,99.1,1.85,50.0,False,Mysore,government_job,Low
22,103.0,1.82,1.102142,True,Delhi,unemployed,High
63,103.1,1.66,4.082453,True,Lucknow,private_job,High
44,55.3,1.84,3.985129,False,Chandigarh,government_job,Medium
66,65.1,1.5,8.850735,False,Chandigarh,retired,Medium
56,84.8,1.82,6.685232,False,Delhi,student,Low
41,76.4,1.78,15.567964,False,Lucknow,freelancer,Low
57,79.3,1.65,7.433778,False,Lucknow,retired,Low
52,104.8,1.82,4.496328,False,Mysore,retired,High
53,52.1,1.55,8.03382,True,Jalandhar,government_job,High
36,96.5,1.58,3.496942,False,Lucknow,government_job,Medium
54,51.1,1.71,41.731387,True,Lucknow,retired,Medium
45,55.4,1.85,50.0,False,Lucknow,retired,Low
39,79.1,1.55,1.773971,False,Kolkata,student,Medium
28,108.9,1.73,22.439506,True,Pune,unemployed,High
44,61.1,1.8,14.957152,False,Mysore,retired,Low
27,89.2,1.8,14.897642,True,Delhi,student,Medium
52,97.7,1.75,7.697795,True,Hyderabad,private_job,High
64,66.9,1.88,6.184886,True,Mumbai,retired,High
54,86.3,1.69,37.889337,True,Lucknow,business_owner,Medium
41,113.7,1.85,38.705596,False,Hyderabad,student,Low
57,86.3,1.75,15.2651,False,Hyderabad,freelancer,Low
72,61.9,1.79,2.337394,False,Indore,retired,High
50,94.2,1.69,14.458372,True,Jaipur,business_owner,High
19,91.8,1.57,8.594559,False,Chennai,private_job,Low
74,53.0,1.54,12.552414,True,Lucknow,business_owner,High
24,57.3,1.77,15.468716,False,Hyderabad,government_job,Low
75,61.9,1.65,11.888192,True,Jalandhar,student,High
22,60.5,1.73,39.831838,True,Delhi,unemployed,Low
49,68.9,1.8,6.477961,True,Jaipur,retired,High
62,82.3,1.81,39.44373,False,Bangalore,retired,Low
46,76.6,1.7,9.1525,False,Indore,retired,Low
66,112.3,1.63,32.627579,False,Indore,retired,Medium
46,93.2,1.81,36.349056,False,Chandigarh,business_owner,Low
64,111.3,1.67,21.336606,False,Delhi,retired,High
59,87.3,1.87,7.059348,False,Chandigarh,government_job,Low
47,57.3,1.83,1.821446,True,Chennai,retired,High
19,82.9,1.8,22.676824,False,Delhi,student,Low
20,107.6,1.6,8.432951,False,Chennai,unemployed,Low
29,64.4,1.65,14.940714,False,Jalandhar,business_owner,Low
46,57.4,1.84,39.202674,False,Kolkata,retired,Low
58,73.7,1.51,6.259121,True,Lucknow,retired,High
44,77.8,1.81,15.567541,False,Chennai,unemployed,Low
40,72.1,1.66,2.254838,False,Indore,retired,Medium
74,60.4,1.82,20.190605,True,Indore,unemployed,High
65,68.3,1.72,6.872939,True,Jaipur,freelancer,High
30,98.0,1.71,1.080546,False,Jaipur,unemployed,Medium
66,77.6,1.78,21.519972,True,Jalandhar,unemployed,High
46,94.6,1.82,50.0,True,Delhi,government_job,Medium
41,87.9,1.78,12.977878,False,Delhi,business_owner,Low
36,88.8,1.68,4.165763,True,Jaipur,private_job,High
43,68.2,1.63,27.038772,True,Lucknow,retired,Low
34,86.9,1.84,8.902854,False,Pune,unemployed,Low
58,52.7,1.71,22.100342,True,Chennai,retired,High
75,80.8,1.81,4.513334,False,Lucknow,unemployed,High
31,90.4,1.9,2.487326,True,Jaipur,freelancer,High
35,63.6,1.76,19.365955,False,Jalandhar,private_job,Low
68,68.7,1.61,7.184222,True,Indore,unemployed,High
53,66.2,1.85,6.319669,False,Chandigarh,retired,Low
75,55.9,1.61,38.905696,False,Bangalore,freelancer,Low
20,75.0,1.6,8.045205,True,Jalandhar,freelancer,Medium
70,118.4,1.53,21.758962,False,Bangalore,private_job,High
69,75.4,1.53,7.265176,False,Indore,retired,High
47,82.7,1.84,50.0,True,Chennai,private_job,Medium
30,96.0,1.59,50.0,False,Hyderabad,government_job,Low
50,95.7,1.54,28.428696,False,Mysore,government_job,Low
48,116.4,1.64,4.713925,True,Pune,retired,High
66,110.0,1.79,33.239005,False,Mysore,unemployed,Medium
51,105.6,1.64,13.378371,True,Mysore,government_job,High
35,116.5,1.62,21.745911,False,Bangalore,private_job,Low
19,67.0,1.7,9.282938,True,Lucknow,student,Medium
62,93.5,1.51,8.588907,False,Chandigarh,private_job,High
40,112.1,1.7,17.625124,False,Chandigarh,private_job,Low
49,94.0,1.9,50.0,False,Mysore,private_job,Low
67,118.2,1.82,18.617622,False,Chennai,student,High
30,58.0,1.53,10.609466,False,Jaipur,government_job,Low
25,81.3,1.76,6.360502,True,Gaya,private_job,Medium
38,118.2,1.68,9.191393,True,Mysore,government_job,High
64,77.2,1.83,50.0,True,Jaipur,retired,High
40,101.9,1.54,7.799055,False,Jaipur,private_job,Low
67,53.2,1.59,8.498118,False,Jaipur,retired,Medium
54,98.8,1.82,3.839667,True,Mumbai,private_job,High
56,115.3,1.84,30.348419,False,Mumbai,retired,Low
65,77.4,1.71,25.468234,True,Delhi,unemployed,High
71,52.6,1.51,50.0,False,Jalandhar,unemployed,Low
58,53.0,1.86,30.877027,True,Jaipur,retired,Medium
65,112.4,1.65,11.665519,True,Mumbai,unemployed,High
62,100.7,1.52,50.0,False,Jalandhar,business_owner,Medium
46,58.4,1.83,50.0,False,Gaya,freelancer,Low
36,54.9,1.67,15.586345,False,Pune,student,Low
67,106.4,1.58,20.894115,True,Hyderabad,retired,High
18,106.7,1.82,2.217847,False,Lucknow,business_owner,Medium
75,59.4,1.68,18.532018,True,Hyderabad,retired,High
64,71.8,1.74,15.089056,True,Mysore,unemployed,High
74,104.7,1.83,12.48537,False,Jaipur,retired,High
55,87.2,1.71,22.518739,False,Jalandhar,freelancer,Low
67,116.8,1.54,4.870054,True,Kolkata,government_job,High
33,84.1,1.89,50.0,False,Lucknow,freelancer,Low
44,97.6,1.61,30.914226,True,Delhi,freelancer,Medium
33,86.1,1.9,29.391275,False,Mumbai,private_job,Low
73,115.9,1.5,29.344528,False,Mumbai,retired,Medium
41,78.5,1.69,40.129705,True,Jaipur,retired,Low
52,66.9,1.78,15.516334,False,Indore,student,Low
60,73.5,1.86,7.160424,False,Indore,unemployed,Low
21,109.7,1.81,2.436015,True,Chennai,freelancer,High
68,85.3,1.6,43.575308,True,Mumbai,private_job,High
64,75.4,1.6,25.244739,False,Mumbai,freelancer,Low
49,88.5,1.64,3.475074,False,Jaipur,private_job,High
47,60.3,1.54,3.228673,True,Kota,student,High
39,51.5,1.77,1.831286,False,Mysore,unemployed,Medium
66,70.4,1.88,9.693107,True,Lucknow,unemployed,High
53,92.7,1.76,48.141885,True,Chennai,retired,Medium
38,100.0,1.71,2.671407,False,Bangalore,student,Medium
40,107.9,1.7,14.723595,False,Mysore,business_owner,Low
61,114.8,1.74,2.539644,False,Jalandhar,private_job,High
46,79.4,1.78,2.722371,False,Bangalore,unemployed,Medium
55,102.0,1.82,6.332929,False,Indore,business_owner,Medium
44,56.2,1.78,50.0,False,Lucknow,business_owner,Low
20,55.1,1.78,5.572961,False,Bangalore,unemployed,Low
56,59.7,1.88,2.877603,True,Jaipur,retired,High
69,81.9,1.86,7.395108,True,Delhi,unemployed,High
56,65.6,1.83,7.522577,False,Mumbai,retired,Low
63,70.8,1.52,10.233505,False,Hyderabad,retired,High
44,95.6,1.77,6.456586,True,Mysore,retired,High
56,75.7,1.68,7.225365,True,Kota,retired,High
42,89.4,1.75,20.9091,False,Kolkata,private_job,Low
20,79.4,1.77,13.004314,False,Jaipur,government_job,Low
48,62.7,1.79,4.475307,True,Chandigarh,retired,High
69,56.2,1.85,25.376809,True,Bangalore,retired,High
72,67.3,1.86,50.0,False,Gaya,retired,Low
24,55.1,1.74,21.198052,False,Kolkata,unemployed,Low
67,93.6,1.86,49.224146,False,Pune,retired,Low
34,105.8,1.81,7.37086,False,Mumbai,student,Low
32,74.4,1.58,14.703705,False,Hyderabad,private_job,Low
67,77.7,1.51,3.962642,False,Jaipur,government_job,High
40,107.2,1.5,0.969319,False,Delhi,government_job,Medium
45,66.4,1.73,6.031782,False,Jalandhar,retired,Low
33,59.3,1.71,8.35974,False,Hyderabad,private_job,Low
52,85.5,1.78,3.777926,True,Chandigarh,retired,High
46,95.5,1.84,10.578256,False,Hyderabad,unemployed,Low
27,92.3,1.57,3.460312,True,Delhi,government_job,High
24,100.1,1.84,50.0,False,Bangalore,government_job,Low
32,55.0,1.54,3.319568,True,Jaipur,unemployed,High
47,80.5,1.85,5.239298,True,Delhi,unemployed,High
38,67.5,1.84,6.679836,False,Jalandhar,business_owner,Low
72,103.3,1.78,37.313212,False,Lucknow,government_job,Medium
23,111.1,1.62,28.933039,True,Chennai,freelancer,Medium
35,70.4,1.54,13.957829,False,Kota,freelancer,Low
51,57.6,1.81,6.560793,True,Gaya,government_job,High
22,68.5,1.59,0.677244,False,Chennai,freelancer,Medium
54,58.2,1.68,5.13341,False,Pune,business_owner,Low
57,73.3,1.71,14.019183,True,Bangalore,retired,High
35,88.1,1.77,8.562496,True,Indore,unemployed,Medium
72,118.0,1.69,45.106295,False,Jalandhar,retired,Medium
29,78.5,1.78,22.690038,True,Lucknow,business_owner,Medium
72,66.2,1.83,6.301974,False,Lucknow,retired,Medium
47,62.6,1.79,28.177426,False,Jaipur,student,Low
40,63.0,1.62,2.61696,True,Chennai,government_job,High
46,64.3,1.86,18.157646,True,Mysore,freelancer,High
37,103.5,1.72,39.625397,False,Kolkata,unemployed,Low
44,55.3,1.69,25.201871,True,Kota,retired,Low
72,119.6,1.73,7.017681,False,Delhi,retired,High
35,87.0,1.69,32.378327,False,Bangalore,government_job,Low
44,88.5,1.8,1.958428,True,Lucknow,government_job,High
